model,transform,true_char,maps_to_char,maps_to_self,rate,mean_conf
thaichar72_r18_64_gen,rot180,ก,ย,False,0.5,0.31780120730400085
thaichar72_r18_64_gen,rot180,ข,อ,False,0.375,0.25510865449905396
thaichar72_r18_64_gen,rot180,ค,ย,False,0.5,0.662713885307312
thaichar72_r18_64_gen,rot180,ง,ถ,False,0.5,0.30887264013290405
thaichar72_r18_64_gen,rot180,จ,เ,False,0.625,0.16926491260528564
thaichar72_r18_64_gen,rot180,ฉ,ย,False,0.875,0.3646990656852722
thaichar72_r18_64_gen,rot180,ช,น,False,0.875,0.4751127362251282
thaichar72_r18_64_gen,rot180,ซ,น,False,0.5,0.3420814871788025
thaichar72_r18_64_gen,rot180,ญ,ย,False,0.875,0.22462531924247742
thaichar72_r18_64_gen,rot180,ฏ,ย,False,0.3333333333333333,0.2082267850637436
thaichar72_r18_64_gen,rot180,ฐ,๒,False,0.875,0.2004648596048355
thaichar72_r18_64_gen,rot180,ฒ,ฒ,True,0.375,0.19568464159965515
thaichar72_r18_64_gen,rot180,ณ,ย,False,0.75,0.38164058327674866
thaichar72_r18_64_gen,rot180,ด,ย,False,0.5,0.28168484568595886
thaichar72_r18_64_gen,rot180,ต,ย,False,0.375,0.2370917648077011
thaichar72_r18_64_gen,rot180,ถ,ย,False,0.875,0.2902132570743561
thaichar72_r18_64_gen,rot180,ท,แ,False,0.75,0.673328697681427
thaichar72_r18_64_gen,rot180,ธ,เ,False,0.375,0.3407752215862274
thaichar72_r18_64_gen,rot180,น,ท,False,0.5,0.45716458559036255
thaichar72_r18_64_gen,rot180,บ,แ,False,0.375,0.21203288435935974
thaichar72_r18_64_gen,rot180,ป,น,False,0.625,0.37872326374053955
thaichar72_r18_64_gen,rot180,ผ,๖,False,0.5,0.25583434104919434
thaichar72_r18_64_gen,rot180,ฝ,ไ,False,0.75,0.3282250761985779
thaichar72_r18_64_gen,rot180,พ,น,False,0.625,0.6927667856216431
thaichar72_r18_64_gen,rot180,ฟ,น,False,0.5,0.34457287192344666
thaichar72_r18_64_gen,rot180,ภ,ษ,False,0.375,0.13721030950546265
thaichar72_r18_64_gen,rot180,ม,น,False,0.25,0.20921912789344788
thaichar72_r18_64_gen,rot180,ย,อ,False,0.375,0.5104053020477295
thaichar72_r18_64_gen,rot180,ร,ย,False,0.5,0.29817914962768555
thaichar72_r18_64_gen,rot180,ฤ,ษ,False,0.6666666666666666,0.28552940487861633
thaichar72_r18_64_gen,rot180,ล,ย,False,0.5,0.23932218551635742
thaichar72_r18_64_gen,rot180,ว,ย,False,1.0,0.8721792697906494
thaichar72_r18_64_gen,rot180,ศ,ย,False,0.75,0.4287858009338379
thaichar72_r18_64_gen,rot180,ษ,ส,False,0.625,0.44942089915275574
thaichar72_r18_64_gen,rot180,ส,๒,False,0.5,0.27558207511901855
thaichar72_r18_64_gen,rot180,ห,แ,False,0.5,0.5248602628707886
thaichar72_r18_64_gen,rot180,ฬ,ย,False,1.0,0.16048568487167358
thaichar72_r18_64_gen,rot180,อ,อ,True,0.625,0.3271445035934448
thaichar72_r18_64_gen,rot180,ฮ,ด,False,1.0,0.2636183500289917
thaichar72_r18_64_gen,rot180,ฯ,น,False,0.5,0.30178168416023254
thaichar72_r18_64_gen,rot180,ั,ิ,False,0.875,0.7727397680282593
thaichar72_r18_64_gen,rot180,า,่,False,0.5,0.7229165434837341
thaichar72_r18_64_gen,rot180,ิ,ั,False,1.0,0.855103611946106
thaichar72_r18_64_gen,rot180,ี,ร,False,0.375,0.34088143706321716
thaichar72_r18_64_gen,rot180,ึ,้,False,0.6666666666666666,0.4076051712036133
thaichar72_r18_64_gen,rot180,ื,ธ,False,0.25,0.3985934853553772
thaichar72_r18_64_gen,rot180,ุ,ั,False,0.5,0.5439698696136475
thaichar72_r18_64_gen,rot180,ู,ก,False,0.25,0.2543010711669922
thaichar72_r18_64_gen,rot180,เ,า,False,0.5,0.7078618407249451
thaichar72_r18_64_gen,rot180,แ,ท,False,0.75,0.6330438852310181
thaichar72_r18_64_gen,rot180,โ,ใ,False,0.75,0.555858850479126
thaichar72_r18_64_gen,rot180,ใ,ใ,True,0.75,0.4825035631656647
thaichar72_r18_64_gen,rot180,ไ,ใ,False,0.5,0.44696784019470215
thaichar72_r18_64_gen,rot180,ๅ,่,False,0.875,0.8980527520179749
thaichar72_r18_64_gen,rot180,ๆ,เ,False,0.75,0.6875787973403931
thaichar72_r18_64_gen,rot180,็,้,False,0.375,0.1848776638507843
thaichar72_r18_64_gen,rot180,่,่,True,1.0,0.9142422080039978
thaichar72_r18_64_gen,rot180,้,ึ,False,0.5,0.5412008762359619
thaichar72_r18_64_gen,rot180,๊,ิ,False,1.0,0.5627740621566772
thaichar72_r18_64_gen,rot180,์,์,True,0.5,0.49721041321754456
thaichar72_r18_64_gen,rot180,๐,๐,True,1.0,0.9159966707229614
thaichar72_r18_64_gen,rot180,๑,๑,True,0.875,0.6414117217063904
thaichar72_r18_64_gen,rot180,๒,ๆ,False,0.375,0.26132503151893616
thaichar72_r18_64_gen,rot180,๓,๑,False,0.6,0.1376027762889862
thaichar72_r18_64_gen,rot180,๔,ก,False,0.6666666666666666,0.14516034722328186
thaichar72_r18_64_gen,rot180,๕,้,False,0.6666666666666666,0.12308692932128906
thaichar72_r18_64_gen,rot180,๖,จ,False,0.5,0.1519775390625
thaichar72_r18_64_gen,rot180,๗,ต,False,1.0,0.14325948059558868
thaichar72_r18_64_gen,rot180,๘,ร,False,0.6,0.41935449838638306
thaichar72_r18_64_gen,rot180,๙,ค,False,0.3333333333333333,0.19159646332263947
thaichar72_r18_64_gen_v3labels,rot180,ก,ย,False,0.5,0.3891049027442932
thaichar72_r18_64_gen_v3labels,rot180,ข,น,False,0.375,0.2189558446407318
thaichar72_r18_64_gen_v3labels,rot180,ค,ย,False,0.5,0.669385552406311
thaichar72_r18_64_gen_v3labels,rot180,ง,ถ,False,0.75,0.394203245639801
thaichar72_r18_64_gen_v3labels,rot180,จ,เ,False,0.75,0.2735941410064697
thaichar72_r18_64_gen_v3labels,rot180,ฉ,ย,False,0.375,0.27979806065559387
thaichar72_r18_64_gen_v3labels,rot180,ช,น,False,0.5,0.3610173463821411
thaichar72_r18_64_gen_v3labels,rot180,ซ,น,False,0.75,0.36676743626594543
thaichar72_r18_64_gen_v3labels,rot180,ญ,ม,False,0.375,0.17092007398605347
thaichar72_r18_64_gen_v3labels,rot180,ฏ,ย,False,0.5,0.23258517682552338
thaichar72_r18_64_gen_v3labels,rot180,ฐ,ม,False,0.625,0.1531105786561966
thaichar72_r18_64_gen_v3labels,rot180,ฒ,น,False,0.75,0.24796168506145477
thaichar72_r18_64_gen_v3labels,rot180,ณ,บ,False,0.5,0.2941497564315796
thaichar72_r18_64_gen_v3labels,rot180,ด,ย,False,0.5,0.30167636275291443
thaichar72_r18_64_gen_v3labels,rot180,ต,ต,True,0.25,0.15405339002609253
thaichar72_r18_64_gen_v3labels,rot180,ถ,ย,False,0.75,0.3861164152622223
thaichar72_r18_64_gen_v3labels,rot180,ท,น,False,0.5,0.7668660879135132
thaichar72_r18_64_gen_v3labels,rot180,ธ,ม,False,0.375,0.4114658236503601
thaichar72_r18_64_gen_v3labels,rot180,น,ท,False,0.875,0.3984731435775757
thaichar72_r18_64_gen_v3labels,rot180,บ,ก,False,0.625,0.23329605162143707
thaichar72_r18_64_gen_v3labels,rot180,ป,เ,False,0.375,0.36392131447792053
thaichar72_r18_64_gen_v3labels,rot180,ผ,ฝ,False,0.25,0.19850683212280273
thaichar72_r18_64_gen_v3labels,rot180,ฝ,ไ,False,0.75,0.41301968693733215
thaichar72_r18_64_gen_v3labels,rot180,พ,น,False,0.625,0.5354738235473633
thaichar72_r18_64_gen_v3labels,rot180,ฟ,น,False,0.875,0.47449564933776855
thaichar72_r18_64_gen_v3labels,rot180,ภ,ย,False,0.25,0.1782481074333191
thaichar72_r18_64_gen_v3labels,rot180,ม,ท,False,0.375,0.23190227150917053
thaichar72_r18_64_gen_v3labels,rot180,ย,ก,False,0.25,0.4660227298736572
thaichar72_r18_64_gen_v3labels,rot180,ร,ย,False,0.75,0.5038634538650513
thaichar72_r18_64_gen_v3labels,rot180,ฤ,ษ,False,0.6666666666666666,0.3502751290798187
thaichar72_r18_64_gen_v3labels,rot180,ล,ย,False,0.625,0.3526555299758911
thaichar72_r18_64_gen_v3labels,rot180,ว,ย,False,1.0,0.8886638879776001
thaichar72_r18_64_gen_v3labels,rot180,ศ,ย,False,0.625,0.38450053334236145
thaichar72_r18_64_gen_v3labels,rot180,ษ,ส,False,0.5,0.3491440713405609
thaichar72_r18_64_gen_v3labels,rot180,ส,ม,False,0.5,0.4334665536880493
thaichar72_r18_64_gen_v3labels,rot180,ห,น,False,0.5,0.4484366476535797
thaichar72_r18_64_gen_v3labels,rot180,ฬ,น,False,1.0,0.1573576033115387
thaichar72_r18_64_gen_v3labels,rot180,อ,อ,True,0.625,0.3111743927001953
thaichar72_r18_64_gen_v3labels,rot180,ฮ,ฏ,False,0.5,0.300476998090744
thaichar72_r18_64_gen_v3labels,rot180,ฯ,น,False,0.5,0.35014569759368896
thaichar72_r18_64_gen_v3labels,rot180,ั,ิ,False,0.875,0.7827624082565308
thaichar72_r18_64_gen_v3labels,rot180,า,เ,False,0.375,0.7269471883773804
thaichar72_r18_64_gen_v3labels,rot180,ิ,ั,False,1.0,0.8296663165092468
thaichar72_r18_64_gen_v3labels,rot180,ี,์,False,0.375,0.4021245837211609
thaichar72_r18_64_gen_v3labels,rot180,ึ,้,False,0.6666666666666666,0.3991556167602539
thaichar72_r18_64_gen_v3labels,rot180,ื,้,False,0.375,0.582605242729187
thaichar72_r18_64_gen_v3labels,rot180,ุ,่,False,0.5,0.5628450512886047
thaichar72_r18_64_gen_v3labels,rot180,ู,ก,False,0.625,0.2687424421310425
thaichar72_r18_64_gen_v3labels,rot180,เ,า,False,0.5,0.6313230991363525
thaichar72_r18_64_gen_v3labels,rot180,แ,ท,False,0.75,0.7210095524787903
thaichar72_r18_64_gen_v3labels,rot180,โ,ใ,False,0.75,0.6798398494720459
thaichar72_r18_64_gen_v3labels,rot180,ใ,ใ,True,0.875,0.5926125645637512
thaichar72_r18_64_gen_v3labels,rot180,ไ,ใ,False,0.75,0.5518244504928589
thaichar72_r18_64_gen_v3labels,rot180,ๅ,่,False,0.75,0.8935900330543518
thaichar72_r18_64_gen_v3labels,rot180,ๆ,เ,False,0.75,0.6819412708282471
thaichar72_r18_64_gen_v3labels,rot180,็,ั,False,0.375,0.22357915341854095
thaichar72_r18_64_gen_v3labels,rot180,่,่,True,1.0,0.9109777808189392
thaichar72_r18_64_gen_v3labels,rot180,้,ิ,False,0.375,0.5299174785614014
thaichar72_r18_64_gen_v3labels,rot180,๊,ิ,False,0.75,0.5895043611526489
thaichar72_r18_64_gen_v3labels,rot180,์,์,True,0.5,0.6460203528404236
thaichar72_r18_64_gen_v3labels,rot180,๐,๐,True,1.0,0.9156226515769958
thaichar72_r18_64_gen_v3labels,rot180,๑,๑,True,1.0,0.776100754737854
thaichar72_r18_64_gen_v3labels,rot180,๒,ๆ,False,0.75,0.41540080308914185
thaichar72_r18_64_gen_v3labels,rot180,๓,๒,False,0.6,0.11828581988811493
thaichar72_r18_64_gen_v3labels,rot180,๔,ก,False,0.3333333333333333,0.12171849608421326
thaichar72_r18_64_gen_v3labels,rot180,๕,ร,False,0.6666666666666666,0.16088274121284485
thaichar72_r18_64_gen_v3labels,rot180,๖,จ,False,0.5,0.1978348344564438
thaichar72_r18_64_gen_v3labels,rot180,๗,ต,False,1.0,0.13460096716880798
thaichar72_r18_64_gen_v3labels,rot180,๘,ร,False,0.6,0.3667735457420349
thaichar72_r18_64_gen_v3labels,rot180,๙,อ,False,0.6666666666666666,0.18774493038654327
thaichar72_resnet18_64,rot180,ก,บ,False,0.375,0.4427317678928375
thaichar72_resnet18_64,rot180,ข,ก,False,0.375,0.2869751453399658
thaichar72_resnet18_64,rot180,ค,ย,False,0.625,0.519771933555603
thaichar72_resnet18_64,rot180,ง,เ,False,0.5,0.21500657498836517
thaichar72_resnet18_64,rot180,จ,เ,False,0.75,0.1945512592792511
thaichar72_resnet18_64,rot180,ฉ,ย,False,0.875,0.25212737917900085
thaichar72_resnet18_64,rot180,ช,ษ,False,0.375,0.2803674340248108
thaichar72_resnet18_64,rot180,ซ,ษ,False,0.375,0.24827556312084198
thaichar72_resnet18_64,rot180,ญ,ญ,True,0.75,0.20398364961147308
thaichar72_resnet18_64,rot180,ฏ,ย,False,0.6666666666666666,0.31672582030296326
thaichar72_resnet18_64,rot180,ฐ,ษ,False,0.625,0.16015663743019104
thaichar72_resnet18_64,rot180,ฒ,๒,False,0.75,0.2413998693227768
thaichar72_resnet18_64,rot180,ณ,ซ,False,0.25,0.2755686342716217
thaichar72_resnet18_64,rot180,ด,ย,False,0.75,0.5852303504943848
thaichar72_resnet18_64,rot180,ต,๒,False,0.375,0.31155428290367126
thaichar72_resnet18_64,rot180,ถ,บ,False,0.25,0.26274240016937256
thaichar72_resnet18_64,rot180,ท,แ,False,0.5,0.6701138019561768
thaichar72_resnet18_64,rot180,ธ,ฐ,False,0.875,0.4824172258377075
thaichar72_resnet18_64,rot180,น,ท,False,0.625,0.30047330260276794
thaichar72_resnet18_64,rot180,บ,ก,False,1.0,0.47690898180007935
thaichar72_resnet18_64,rot180,ป,ก,False,0.75,0.5056643486022949
thaichar72_resnet18_64,rot180,ผ,ษ,False,0.5,0.39077186584472656
thaichar72_resnet18_64,rot180,ฝ,ท,False,0.5,0.4157369136810303
thaichar72_resnet18_64,rot180,พ,น,False,0.875,0.5045069456100464
thaichar72_resnet18_64,rot180,ฟ,น,False,0.625,0.31706565618515015
thaichar72_resnet18_64,rot180,ภ,ษ,False,0.5,0.27598220109939575
thaichar72_resnet18_64,rot180,ม,ม,True,0.375,0.30739378929138184
thaichar72_resnet18_64,rot180,ย,ก,False,0.375,0.46848294138908386
thaichar72_resnet18_64,rot180,ร,ย,False,0.875,0.4356194734573364
thaichar72_resnet18_64,rot180,ฤ,ษ,False,1.0,0.5305954813957214
thaichar72_resnet18_64,rot180,ล,ษ,False,0.625,0.5409380197525024
thaichar72_resnet18_64,rot180,ว,ย,False,1.0,0.8167199492454529
thaichar72_resnet18_64,rot180,ศ,น,False,0.5,0.6176164150238037
thaichar72_resnet18_64,rot180,ษ,ศ,False,0.25,0.404140830039978
thaichar72_resnet18_64,rot180,ส,ษ,False,0.75,0.5268910527229309
thaichar72_resnet18_64,rot180,ห,น,False,0.375,0.49776482582092285
thaichar72_resnet18_64,rot180,ฬ,น,False,1.0,0.24213622510433197
thaichar72_resnet18_64,rot180,อ,ว,False,0.625,0.6210143566131592
thaichar72_resnet18_64,rot180,ฮ,อ,False,1.0,0.392433226108551
thaichar72_resnet18_64,rot180,ฯ,ผ,False,0.5,0.33059966564178467
thaichar72_resnet18_64,rot180,ั,ิ,False,0.5,0.601791501045227
thaichar72_resnet18_64,rot180,า,เ,False,0.5,0.6233545541763306
thaichar72_resnet18_64,rot180,ิ,ั,False,1.0,0.8345732688903809
thaichar72_resnet18_64,rot180,ี,้,False,0.5,0.42857152223587036
thaichar72_resnet18_64,rot180,ึ,้,False,1.0,0.5561349391937256
thaichar72_resnet18_64,rot180,ื,้,False,0.75,0.4195992648601532
thaichar72_resnet18_64,rot180,ุ,่,False,0.375,0.5744966864585876
thaichar72_resnet18_64,rot180,ู,ก,False,0.625,0.296889066696167
thaichar72_resnet18_64,rot180,เ,า,False,0.5,0.5547866225242615
thaichar72_resnet18_64,rot180,แ,ท,False,1.0,0.8856973052024841
thaichar72_resnet18_64,rot180,โ,เ,False,0.875,0.5552012920379639
thaichar72_resnet18_64,rot180,ใ,ใ,True,0.75,0.4807523787021637
thaichar72_resnet18_64,rot180,ไ,ใ,False,0.5,0.39075785875320435
thaichar72_resnet18_64,rot180,ๅ,่,False,0.75,0.7961432933807373
thaichar72_resnet18_64,rot180,ๆ,เ,False,0.25,0.36746686697006226
thaichar72_resnet18_64,rot180,็,ย,False,0.625,0.2004176378250122
thaichar72_resnet18_64,rot180,่,่,True,1.0,0.9142339825630188
thaichar72_resnet18_64,rot180,้,ึ,False,0.625,0.49242672324180603
thaichar72_resnet18_64,rot180,๊,ิ,False,0.375,0.2497183084487915
thaichar72_resnet18_64,rot180,์,์,True,0.5,0.5596022605895996
thaichar72_resnet18_64,rot180,๐,๐,True,1.0,0.9323533773422241
thaichar72_resnet18_64,rot180,๑,๑,True,1.0,0.29987218976020813
thaichar72_resnet18_64,rot180,๒,ต,False,0.5,0.45738282799720764
thaichar72_resnet18_64,rot180,๓,๓,True,1.0,0.25015440583229065
thaichar72_resnet18_64,rot180,๔,้,False,0.6666666666666666,0.13194583356380463
thaichar72_resnet18_64,rot180,๕,ร,False,1.0,0.24374403059482574
thaichar72_resnet18_64,rot180,๖,ย,False,0.5,0.4063904881477356
thaichar72_resnet18_64,rot180,๗,ต,False,1.0,0.21812501549720764
thaichar72_resnet18_64,rot180,๘,ร,False,0.4,0.16236063838005066
thaichar72_resnet18_64,rot180,๙,อ,False,0.6666666666666666,0.4728657305240631
thaichar72_resnet18_64_v1labels,rot180,ก,ย,False,0.875,0.7505320310592651
thaichar72_resnet18_64_v1labels,rot180,ข,า,False,0.5,0.20958426594734192
thaichar72_resnet18_64_v1labels,rot180,ค,ย,False,0.75,0.5518878698348999
thaichar72_resnet18_64_v1labels,rot180,ง,ถ,False,0.875,0.33136770129203796
thaichar72_resnet18_64_v1labels,rot180,จ,๒,False,0.5,0.26534539461135864
thaichar72_resnet18_64_v1labels,rot180,ฉ,ย,False,0.875,0.33276835083961487
thaichar72_resnet18_64_v1labels,rot180,ช,ม,False,0.375,0.28884926438331604
thaichar72_resnet18_64_v1labels,rot180,ซ,ณ,False,0.375,0.30808955430984497
thaichar72_resnet18_64_v1labels,rot180,ญ,ณ,False,0.625,0.2868354916572571
thaichar72_resnet18_64_v1labels,rot180,ฏ,ย,False,0.8333333333333334,0.576339602470398
thaichar72_resnet18_64_v1labels,rot180,ฐ,ๅ,False,0.5,0.24351803958415985
thaichar72_resnet18_64_v1labels,rot180,ฒ,ฒ,True,0.5,0.32155460119247437
thaichar72_resnet18_64_v1labels,rot180,ณ,ณ,True,0.375,0.30026769638061523
thaichar72_resnet18_64_v1labels,rot180,ด,ย,False,0.75,0.5230065584182739
thaichar72_resnet18_64_v1labels,rot180,ต,๒,False,0.625,0.36045920848846436
thaichar72_resnet18_64_v1labels,rot180,ถ,ย,False,0.75,0.4780844748020172
thaichar72_resnet18_64_v1labels,rot180,ท,น,False,0.5,0.7700985670089722
thaichar72_resnet18_64_v1labels,rot180,ธ,ฐ,False,0.75,0.32772597670555115
thaichar72_resnet18_64_v1labels,rot180,น,น,True,0.75,0.4078216254711151
thaichar72_resnet18_64_v1labels,rot180,บ,ก,False,0.625,0.38518044352531433
thaichar72_resnet18_64_v1labels,rot180,ป,ก,False,0.375,0.4898696541786194
thaichar72_resnet18_64_v1labels,rot180,ผ,ษ,False,0.5,0.28863009810447693
thaichar72_resnet18_64_v1labels,rot180,ฝ,ท,False,0.5,0.32198113203048706
thaichar72_resnet18_64_v1labels,rot180,พ,น,False,0.875,0.6689919233322144
thaichar72_resnet18_64_v1labels,rot180,ฟ,ม,False,0.625,0.5628985166549683
thaichar72_resnet18_64_v1labels,rot180,ภ,ย,False,1.0,0.5614670515060425
thaichar72_resnet18_64_v1labels,rot180,ม,น,False,0.25,0.2973646819591522
thaichar72_resnet18_64_v1labels,rot180,ย,ฉ,False,0.25,0.569979190826416
thaichar72_resnet18_64_v1labels,rot180,ร,ย,False,0.875,0.35070961713790894
thaichar72_resnet18_64_v1labels,rot180,ฤ,ย,False,0.6666666666666666,0.23983316123485565
thaichar72_resnet18_64_v1labels,rot180,ล,ย,False,0.75,0.3541860580444336
thaichar72_resnet18_64_v1labels,rot180,ว,ย,False,1.0,0.8384857177734375
thaichar72_resnet18_64_v1labels,rot180,ศ,ย,False,0.75,0.5545408725738525
thaichar72_resnet18_64_v1labels,rot180,ษ,ย,False,0.25,0.40110960602760315
thaichar72_resnet18_64_v1labels,rot180,ส,ย,False,0.5,0.4604288339614868
thaichar72_resnet18_64_v1labels,rot180,ห,น,False,0.625,0.7048379182815552
thaichar72_resnet18_64_v1labels,rot180,ฬ,น,False,1.0,0.3318535387516022
thaichar72_resnet18_64_v1labels,rot180,อ,ว,False,0.5,0.3849346339702606
thaichar72_resnet18_64_v1labels,rot180,ฮ,ล,False,0.5,0.3077561855316162
thaichar72_resnet18_64_v1labels,rot180,ฯ,ผ,False,0.5,0.5445223450660706
thaichar72_resnet18_64_v1labels,rot180,ั,า,False,0.875,0.7275943756103516
thaichar72_resnet18_64_v1labels,rot180,า,่,False,0.5,0.6545871496200562
thaichar72_resnet18_64_v1labels,rot180,ิ,ั,False,1.0,0.848455548286438
thaichar72_resnet18_64_v1labels,rot180,ี,ย,False,0.25,0.28524088859558105
thaichar72_resnet18_64_v1labels,rot180,ึ,้,False,0.6666666666666666,0.3164907991886139
thaichar72_resnet18_64_v1labels,rot180,ื,า,False,0.375,0.49700814485549927
thaichar72_resnet18_64_v1labels,rot180,ุ,่,False,0.5,0.4546935558319092
thaichar72_resnet18_64_v1labels,rot180,ู,า,False,0.375,0.35199421644210815
thaichar72_resnet18_64_v1labels,rot180,เ,า,False,1.0,0.7583811283111572
thaichar72_resnet18_64_v1labels,rot180,แ,ท,False,1.0,0.5818493366241455
thaichar72_resnet18_64_v1labels,rot180,โ,เ,False,0.5,0.5326367616653442
thaichar72_resnet18_64_v1labels,rot180,ใ,ไ,False,0.625,0.42576831579208374
thaichar72_resnet18_64_v1labels,rot180,ไ,เ,False,0.625,0.3648650646209717
thaichar72_resnet18_64_v1labels,rot180,ๅ,่,False,0.75,0.8447302579879761
thaichar72_resnet18_64_v1labels,rot180,ๆ,เ,False,0.5,0.536336362361908
thaichar72_resnet18_64_v1labels,rot180,็,า,False,0.75,0.38678741455078125
thaichar72_resnet18_64_v1labels,rot180,่,่,True,1.0,0.9026646018028259
thaichar72_resnet18_64_v1labels,rot180,้,า,False,0.75,0.5281164646148682
thaichar72_resnet18_64_v1labels,rot180,๊,า,False,0.875,0.5983132719993591
thaichar72_resnet18_64_v1labels,rot180,์,์,True,0.5,0.4898463487625122
thaichar72_resnet18_64_v1labels,rot180,๐,๐,True,1.0,0.9233936071395874
thaichar72_resnet18_64_v1labels,rot180,๑,๑,True,0.75,0.3205331265926361
thaichar72_resnet18_64_v1labels,rot180,๒,ต,False,0.375,0.49320515990257263
thaichar72_resnet18_64_v1labels,rot180,๓,๑,False,0.6,0.31547412276268005
thaichar72_resnet18_64_v1labels,rot180,๔,ด,False,0.3333333333333333,0.14178770780563354
thaichar72_resnet18_64_v1labels,rot180,๕,า,False,1.0,0.4892750084400177
thaichar72_resnet18_64_v1labels,rot180,๖,า,False,1.0,0.8318320512771606
thaichar72_resnet18_64_v1labels,rot180,๗,ต,False,1.0,0.20488648116588593
thaichar72_resnet18_64_v1labels,rot180,๘,า,False,0.6,0.32126766443252563
thaichar72_resnet18_64_v1labels,rot180,๙,อ,False,1.0,0.4895791709423065
thaichar72_mnv3small_64_small,rot180,ก,ย,False,0.875,0.4673408567905426
thaichar72_mnv3small_64_small,rot180,ข,น,False,0.5,0.2353595793247223
thaichar72_mnv3small_64_small,rot180,ค,ย,False,0.5,0.5259357690811157
thaichar72_mnv3small_64_small,rot180,ง,ล,False,0.875,0.24039310216903687
thaichar72_mnv3small_64_small,rot180,จ,๒,False,0.625,0.2617342472076416
thaichar72_mnv3small_64_small,rot180,ฉ,บ,False,0.5,0.4318861961364746
thaichar72_mnv3small_64_small,rot180,ช,๒,False,0.375,0.3615756928920746
thaichar72_mnv3small_64_small,rot180,ซ,๒,False,0.75,0.2544102668762207
thaichar72_mnv3small_64_small,rot180,ญ,ย,False,0.375,0.3425911068916321
thaichar72_mnv3small_64_small,rot180,ฏ,ย,False,0.6666666666666666,0.43118491768836975
thaichar72_mnv3small_64_small,rot180,ฐ,แ,False,0.5,0.29460209608078003
thaichar72_mnv3small_64_small,rot180,ฒ,ฒ,True,0.75,0.5103452205657959
thaichar72_mnv3small_64_small,rot180,ณ,บ,False,0.5,0.4028465151786804
thaichar72_mnv3small_64_small,rot180,ด,๒,False,0.75,0.4725660979747772
thaichar72_mnv3small_64_small,rot180,ต,๒,False,1.0,0.5863503217697144
thaichar72_mnv3small_64_small,rot180,ถ,ย,False,0.625,0.5636392831802368
thaichar72_mnv3small_64_small,rot180,ท,น,False,0.625,0.6342651844024658
thaichar72_mnv3small_64_small,rot180,ธ,แ,False,0.375,0.3418824076652527
thaichar72_mnv3small_64_small,rot180,น,น,True,0.625,0.4621923565864563
thaichar72_mnv3small_64_small,rot180,บ,ก,False,0.875,0.23316776752471924
thaichar72_mnv3small_64_small,rot180,ป,ม,False,0.5,0.4461107850074768
thaichar72_mnv3small_64_small,rot180,ผ,ษ,False,0.375,0.3250448405742645
thaichar72_mnv3small_64_small,rot180,ฝ,ส,False,0.375,0.47043851017951965
thaichar72_mnv3small_64_small,rot180,พ,น,False,0.875,0.6500735282897949
thaichar72_mnv3small_64_small,rot180,ฟ,น,False,0.375,0.7060137987136841
thaichar72_mnv3small_64_small,rot180,ภ,ย,False,0.625,0.22088280320167542
thaichar72_mnv3small_64_small,rot180,ม,ย,False,0.25,0.25417473912239075
thaichar72_mnv3small_64_small,rot180,ย,ว,False,0.375,0.4856436848640442
thaichar72_mnv3small_64_small,rot180,ร,ย,False,1.0,0.6252155303955078
thaichar72_mnv3small_64_small,rot180,ฤ,๒,False,0.6666666666666666,0.17872147262096405
thaichar72_mnv3small_64_small,rot180,ล,ง,False,0.625,0.5293964147567749
thaichar72_mnv3small_64_small,rot180,ว,ย,False,1.0,0.8675225973129272
thaichar72_mnv3small_64_small,rot180,ศ,ย,False,0.625,0.48122185468673706
thaichar72_mnv3small_64_small,rot180,ษ,ย,False,0.5,0.46764057874679565
thaichar72_mnv3small_64_small,rot180,ส,ย,False,0.75,0.5098978281021118
thaichar72_mnv3small_64_small,rot180,ห,น,False,0.625,0.6141730546951294
thaichar72_mnv3small_64_small,rot180,ฬ,น,False,1.0,0.8299826979637146
thaichar72_mnv3small_64_small,rot180,อ,๑,False,0.625,0.32717961072921753
thaichar72_mnv3small_64_small,rot180,ฮ,อ,False,1.0,0.40303733944892883
thaichar72_mnv3small_64_small,rot180,ฯ,น,False,0.25,0.3873656988143921
thaichar72_mnv3small_64_small,rot180,ั,ิ,False,0.5,0.6171637177467346
thaichar72_mnv3small_64_small,rot180,า,่,False,0.5,0.7357504367828369
thaichar72_mnv3small_64_small,rot180,ิ,ั,False,1.0,0.8751207590103149
thaichar72_mnv3small_64_small,rot180,ี,ั,False,0.75,0.48726004362106323
thaichar72_mnv3small_64_small,rot180,ึ,้,False,0.6666666666666666,0.5108938217163086
thaichar72_mnv3small_64_small,rot180,ื,้,False,0.75,0.5431515574455261
thaichar72_mnv3small_64_small,rot180,ุ,ั,False,0.25,0.4472214877605438
thaichar72_mnv3small_64_small,rot180,ู,็,False,0.375,0.28206366300582886
thaichar72_mnv3small_64_small,rot180,เ,ใ,False,0.625,0.5546185970306396
thaichar72_mnv3small_64_small,rot180,แ,ท,False,1.0,0.8155588507652283
thaichar72_mnv3small_64_small,rot180,โ,เ,False,0.75,0.7474721074104309
thaichar72_mnv3small_64_small,rot180,ใ,เ,False,0.875,0.7808845043182373
thaichar72_mnv3small_64_small,rot180,ไ,น,False,0.25,0.3837262988090515
thaichar72_mnv3small_64_small,rot180,ๅ,่,False,0.75,0.845564603805542
